State	Network	Proximity	Price
CO	Not on Zayo Network	311.03	26396.35
CO	Not on Zayo Network	57894.1	1749223.00
CO	Not on Zayo Network	1007.49	42624.70
CO	Not on Zayo Network	668.89	32466.70
CO	Not on Zayo Network	374.21	29239.45
CO	Not on Zayo Network	57638.43	1741552.90
CO	Not on Zayo Network	3044.26	103727.80
CO	Not on Zayo Network	731.07	34332.10
CO	Not on Zayo Network	374.28	29242.60
CO	Not on Zayo Network	58253.62	1760008.60
CO	Not on Zayo Network	1862.2	68266.00
CO	Not on Zayo Network	799.06	36371.80
CO	Not on Zayo Network	487.35	34330.75
CO	Not on Zayo Network	2807.77	96633.10
CO	Not on Zayo Network	165.03	19826.35
CO	Not on Zayo Network	1717.9	63937.00
CO	Not on Zayo Network	859.18	38175.40
CO	Not on Zayo Network	2798.62	96358.60
CO	Not on Zayo Network	854.93	38047.90
CO	Not on Zayo Network	2964.25	101327.50
CO	Not on Zayo Network	899.47	39384.10
CO	Not on Zayo Network	147.48	19036.60
CO	Not on Zayo Network	759.26	35177.80
CO	Not on Zayo Network	665.82	32374.60
CO	Not on Zayo Network	755.49	35064.70
CO	Not on Zayo Network	582.05	29861.50
CO	Not on Zayo Network	641.76	31652.80
CO	Not on Zayo Network	725.61	34168.30
CO	Not on Zayo Network	2084.02	74920.60
CO	Not on Zayo Network	698.01	33340.30
CO	Not on Zayo Network	322.8	26926.00
CO	Not on Zayo Network	617.17	30915.10
CO	Not on Zayo Network	772.6	35578.00
CO	Not on Zayo Network	662.77	32283.10
CO	Not on Zayo Network	440.91	32240.95
CO	Not on Zayo Network	301.72	25977.40
CO	Not on Zayo Network	1652.67	61980.10
CO	Not on Zayo Network	967.7	41431.00
CO	Not on Zayo Network	1564.44	59333.20
CO	Not on Zayo Network	668.81	32464.30
CO	Not on Zayo Network	270.39	24567.55
CO	Not on Zayo Network	1057.45	44123.50
CO	Not on Zayo Network	593.01	30190.30
CO	Not on Zayo Network	1184.46	47933.80
CO	Not on Zayo Network	2646.21	91786.30
CO	Not on Zayo Network	688.38	33051.40
CO	Not on Zayo Network	23.41	13453.45
CO	Not on Zayo Network	999.13	42373.90
CO	Not on Zayo Network	321.48	26866.60
CO	Not on Zayo Network	376.53	29343.85
CO	Not on Zayo Network	783.88	35916.40
CO	Not on Zayo Network	20.8	13336.00
CO	Not on Zayo Network	2704.95	93548.50
CO	Not on Zayo Network	352.11	28244.95
CO	Not on Zayo Network	112.3	17453.50
CO	Not on Zayo Network	35869.37	1088481.10
CO	Not on Zayo Network	1480.03	56800.90
CO	Not on Zayo Network	463.42	33253.90
CO	Not on Zayo Network	39296.94	1191308.20
CO	Not on Zayo Network	253.62	23812.90
CO	Not on Zayo Network	622.97	31089.10
CO	Not on Zayo Network	1484.45	56933.50
CO	Not on Zayo Network	490	34450.00
CO	Not on Zayo Network	36287.26	1101017.80
CO	Not on Zayo Network	753	34990.00
CO	Not on Zayo Network	36163.52	1097305.60
CO	Not on Zayo Network	1712.01	63760.30
CO	Not on Zayo Network	1918.67	69960.10
CO	Not on Zayo Network	632.9	31387.00
CO	Not on Zayo Network	612.3	30769.00
CO	Not on Zayo Network	1405.19	54555.70
CO	Not on Zayo Network	1369.33	53479.90
CO	Not on Zayo Network	715.34	33860.20
CO	Not on Zayo Network	1366.08	53382.40
CO	Not on Zayo Network	502.59	27477.70
CO	Not on Zayo Network	1897.04	69311.20
CO	Not on Zayo Network	1711.98	63759.40
CO	Not on Zayo Network	596.33	30289.90
CO	Not on Zayo Network	339.24	27665.80
CO	Not on Zayo Network	228.47	22681.15
CO	Not on Zayo Network	384.66	29709.70
CO	Not on Zayo Network	779.24	35777.20
CO	Not on Zayo Network	340.45	27720.25
CO	Not on Zayo Network	754.36	35030.80
CO	Not on Zayo Network	3544.52	118735.60
CO	Not on Zayo Network	728.63	34258.90
CO	Not on Zayo Network	216.59	22146.55
CO	Not on Zayo Network	1601.01	60430.30
CO	Not on Zayo Network	1571.52	59545.60
CO	Not on Zayo Network	765.51	35365.30
CO	Not on Zayo Network	339.15	27661.75
CO	Not on Zayo Network	703.27	33498.10
CO	Not on Zayo Network	339.29	27668.05
CO	Not on Zayo Network	53.01	14785.45
CO	Not on Zayo Network	655.52	32065.60
CO	Not on Zayo Network	144.1	18884.50
CO	Not on Zayo Network	970.26	41507.80
CO	Not on Zayo Network	123.28	17947.60
CO	Not on Zayo Network	896.03	39280.90
CO	Not on Zayo Network	64.97	15323.65
CO	Not on Zayo Network	319.89	26795.05
CO	Not on Zayo Network	2.72	12522.40
CO	Not on Zayo Network	406.5	30692.50
CO	Not on Zayo Network	1741.54	64646.20
CO	Not on Zayo Network	160.59	19626.55
CO	Not on Zayo Network	1034.95	43448.50
CO	Not on Zayo Network	501.25	27437.50
CO	Not on Zayo Network	818.77	36963.10
CO	Not on Zayo Network	600.93	30427.90
CO	Not on Zayo Network	869.3	38479.00
CO	Not on Zayo Network	235.66	23004.70
CO	Not on Zayo Network	903	39490.00
CO	Not on Zayo Network	928.43	40252.90
CO	Not on Zayo Network	1616.54	60896.20
CO	Not on Zayo Network	1103.76	45512.80
CO	Not on Zayo Network	1039.57	43587.10
CO	Not on Zayo Network	1121.1	46033.00
CO	Not on Zayo Network	1039.42	43582.60
CO	Not on Zayo Network	1117.92	45937.60
CO	Not on Zayo Network	1015.24	42857.20
CO	Not on Zayo Network	1035.1	43453.00
CO	Not on Zayo Network	1031.81	43354.30
CO	Not on Zayo Network	1031.99	43359.70
CO	Not on Zayo Network	191.47	21016.15
CO	Not on Zayo Network	1154.56	47036.80
CO	Not on Zayo Network	230.62	22777.90
CO	Not on Zayo Network	909.71	39691.30
CO	Not on Zayo Network	849.13	37873.90
CO	Not on Zayo Network	264.06	24282.70
CO	Not on Zayo Network	83.08	16138.60
CO	Not on Zayo Network	127.97	18158.65
CO	Not on Zayo Network	777.15	35714.50
CO	Not on Zayo Network	357.79	28500.55
CO	Not on Zayo Network	211.2	21904.00
CO	Not on Zayo Network	324.62	27007.90
CO	Not on Zayo Network	635.22	31456.60
CO	Not on Zayo Network	1128.43	46252.90
CO	Not on Zayo Network	494.96	34673.20
CO	Not on Zayo Network	1095.45	45263.50
CO	Not on Zayo Network	483.89	34175.05
TX	Not on Zayo Network	3023.37	87584.25
CO	Not on Zayo Network	3185.51	107965.30
CO	Not on Zayo Network	736.28	34488.40
CO	Not on Zayo Network	841.37	37641.10
CO	Not on Zayo Network	3471.48	116544.40
CO	Not on Zayo Network	596.04	30281.20
CO	Not on Zayo Network	932.42	40372.60
CO	Not on Zayo Network	1490.96	57128.80
CO	Not on Zayo Network	3724.32	124129.60
CO	Not on Zayo Network	272.55	24664.75
GA	Not on Zayo Network	1156.96	37767.04
CO	Not on Zayo Network	407.4	30733.00
CO	Not on Zayo Network	345.76	27959.20
CO	Not on Zayo Network	362.48	28711.60
CO	Not on Zayo Network	2111.2	75736.00
CO	Not on Zayo Network	1341.39	52641.70
CO	Not on Zayo Network	386.63	29798.35
CO	Not on Zayo Network	411.09	30899.05
CO	Not on Zayo Network	1203.15	48494.50
CO	Not on Zayo Network	290.67	25480.15
CO	Not on Zayo Network	786.85	36005.50
CO	Not on Zayo Network	412.16	30947.20
CO	Not on Zayo Network	1676.8	62704.00
CO	Not on Zayo Network	1282.12	50863.60
CO	Not on Zayo Network	454.18	32838.10
CO	Not on Zayo Network	2839.79	97593.70
CO	Not on Zayo Network	2083.1	74893.00
CO	Not on Zayo Network	548.96	28868.80
CO	Not on Zayo Network	267.28	24427.60
CO	Not on Zayo Network	836.27	37488.10
CO	Not on Zayo Network	168.11	19964.95
CO	Not on Zayo Network	649.88	31896.40
CO	Not on Zayo Network	1116.56	45896.80
CO	Not on Zayo Network	723.08	34092.40
CO	Not on Zayo Network	2757.11	95113.30
CO	Not on Zayo Network	2113.58	75807.40
CO	Not on Zayo Network	625.11	31153.30
CO	Not on Zayo Network	2668.46	92453.80
CO	Not on Zayo Network	416.1	31124.50
CO	Not on Zayo Network	708.34	33650.20
CO	Not on Zayo Network	374.31	29243.95
CO	Not on Zayo Network	71.65	15624.25
CO	Not on Zayo Network	1724.68	64140.40
CO	Not on Zayo Network	722.09	34062.70
CO	Not on Zayo Network	1652.24	61967.20
CO	Not on Zayo Network	973.49	41604.70
CO	Not on Zayo Network	1403.33	54499.90
CO	Not on Zayo Network	1916.31	69889.30
CO	Not on Zayo Network	3327.94	112238.20
CO	Not on Zayo Network	1457.91	56137.30
CO	Not on Zayo Network	3318.26	111947.80
CO	Not on Zayo Network	1695.05	63251.50
CO	Not on Zayo Network	625.92	31177.60
CO	Not on Zayo Network	2179.6	77788.00
CO	Not on Zayo Network	627.69	31230.70
CO	Not on Zayo Network	624.57	31137.10
CO	Not on Zayo Network	1719.17	63975.10
CO	Not on Zayo Network	1773.45	65603.50
CO	Not on Zayo Network	1511.18	57735.40
CO	Not on Zayo Network	1828.09	67242.70
CO	Not on Zayo Network	1558.53	59155.90
CO	Not on Zayo Network	1883.09	68892.70
CO	Not on Zayo Network	1613.17	60795.10
CO	Not on Zayo Network	216.54	22144.30
CO	Not on Zayo Network	1668.17	62445.10
CO	Not on Zayo Network	125.3	18038.50
CO	Not on Zayo Network	1466.77	56403.10
CO	Not on Zayo Network	187.17	20822.65
CO	Not on Zayo Network	703.58	33507.40
CO	Not on Zayo Network	915.36	39860.80
CO	Not on Zayo Network	69.76	15539.20
CO	Not on Zayo Network	1545.8	58774.00
CO	Not on Zayo Network	2285.9	80977.00
CO	Not on Zayo Network	3433.92	115417.60
CO	Not on Zayo Network	329.21	27214.45
CO	Not on Zayo Network	1765.38	65361.40
CO	Not on Zayo Network	486.13	34275.85
CO	Not on Zayo Network	3694.82	123244.60
CO	Not on Zayo Network	3736.94	124508.20
CO	Not on Zayo Network	1840.8	67624.00
CO	Not on Zayo Network	1418.21	54946.30
CO	Not on Zayo Network	4052.11	133963.30
CO	Not on Zayo Network	2076.76	74702.80
CO	Not on Zayo Network	1978.11	71743.30
CO	Not on Zayo Network	1474.19	56625.70
CO	Not on Zayo Network	851.79	37953.70
CO	Not on Zayo Network	2823.01	97090.30
CO	Not on Zayo Network	617.89	30936.70
CO	Not on Zayo Network	4394.45	144233.50
CO	Not on Zayo Network	858.35	38150.50
CO	Not on Zayo Network	1351.16	52934.80
CO	Not on Zayo Network	1722.98	64089.40
CO	Not on Zayo Network	1011.92	42757.60
CO	Not on Zayo Network	673.97	32619.10
CO	Not on Zayo Network	5690.59	183117.70
CO	Not on Zayo Network	834.74	37442.20
CO	Not on Zayo Network	1044.7	43741.00
CO	Not on Zayo Network	647.68	31830.40
CO	Not on Zayo Network	5643.94	181718.20
CO	Not on Zayo Network	885.37	38961.10
CO	Not on Zayo Network	2065.32	74359.60
CO	Not on Zayo Network	793.78	36213.40
CO	Not on Zayo Network	586.42	29992.60
TX	Not on Zayo Network	10595.1	276877.50
CO	Not on Zayo Network	1052.76	43982.80
CO	Not on Zayo Network	2432.61	85378.30
CO	Not on Zayo Network	844.71	37741.30
CO	Not on Zayo Network	4989.04	162071.20
CO	Not on Zayo Network	5472.39	176571.70
CO	Not on Zayo Network	453.26	32796.70
CO	Not on Zayo Network	845.13	37753.90
CO	Not on Zayo Network	2241.79	79653.70
CO	Not on Zayo Network	5565.13	179353.90
CO	Not on Zayo Network	3320.24	112007.20
CO	Not on Zayo Network	895.76	39272.80
CO	Not on Zayo Network	2240.93	79627.90
CO	Not on Zayo Network	3317.79	111933.70
CO	Not on Zayo Network	304.16	26087.20
CO	Not on Zayo Network	162.95	19732.75
CO	Not on Zayo Network	62.85	15228.25
CO	Not on Zayo Network	2449.89	85896.70
CO	Not on Zayo Network	163.06	19737.70
CO	Not on Zayo Network	5656.99	182109.70
CO	Not on Zayo Network	3625.48	121164.40
CO	Not on Zayo Network	299.26	25866.70
CO	Not on Zayo Network	2393.77	84213.10
CO	Not on Zayo Network	145.9	18965.50
CO	Not on Zayo Network	6.59	12696.55
CO	Not on Zayo Network	6143.61	196708.30
CO	Not on Zayo Network	386.69	29801.05
CO	Not on Zayo Network	2506.34	87590.20
CO	Not on Zayo Network	1773.37	65601.10
CO	Not on Zayo Network	2972.81	101584.30
CO	Not on Zayo Network	550.97	28929.10
CO	Not on Zayo Network	2506.77	87603.10
CO	Not on Zayo Network	1858.93	68167.90
CO	Not on Zayo Network	34.5	13952.50
CO	Not on Zayo Network	4032.1	133363.00
CO	Not on Zayo Network	897.01	39310.30
CO	Not on Zayo Network	1008.93	42667.90
CO	Not on Zayo Network	1131.71	46351.30
CO	Not on Zayo Network	304.06	26082.70
CO	Not on Zayo Network	5526.2	178186.00
CO	Not on Zayo Network	1406.35	54590.50
CO	Not on Zayo Network	1880.43	68812.90
TX	Not on Zayo Network	14619.99	377499.75
CO	Not on Zayo Network	801.78	36453.40
CO	Not on Zayo Network	1879.73	68791.90
CO	Not on Zayo Network	754.43	35032.90
CO	Not on Zayo Network	826.12	37183.60
CO	Not on Zayo Network	1901.58	69447.40
CO	Not on Zayo Network	451.87	32734.15
CO	Not on Zayo Network	4221.35	139040.50
TX	Not on Zayo Network	2829.09	82727.25
CO	Not on Zayo Network	3651.48	121944.40
CO	Not on Zayo Network	867.3	38419.00
CO	Not on Zayo Network	814.84	36845.20
CO	Not on Zayo Network	1463.12	56293.60
CO	Not on Zayo Network	65.31	15338.95
CO	Not on Zayo Network	661.49	32244.70
CO	Not on Zayo Network	814.53	36835.90
CO	Not on Zayo Network	1010.82	42724.60
CO	Not on Zayo Network	177.86	20403.70
CO	Not on Zayo Network	4066.55	134396.50
CO	Not on Zayo Network	368.68	28990.60
CO	Not on Zayo Network	662.99	32289.70
CO	Not on Zayo Network	821.69	37050.70
CO	Not on Zayo Network	1052.39	43971.70
CO	Not on Zayo Network	268.88	24499.60
CO	Not on Zayo Network	179.8	20491.00
GA	Not on Zayo Network	35813.29	869518.96
CO	Not on Zayo Network	460.5	33122.50
CO	Not on Zayo Network	998.03	42340.90
CO	Not on Zayo Network	359.94	28597.30
CO	Not on Zayo Network	270.08	24553.60
CO	Not on Zayo Network	424.24	31490.80
CO	Not on Zayo Network	451.01	32695.45
CO	Not on Zayo Network	542.85	28685.50
CO	Not on Zayo Network	542.07	28662.10
CO	Not on Zayo Network	3568.32	119449.60
TX	Not on Zayo Network	100419.51	2522487.75
CO	Not on Zayo Network	216.43	22139.35
CO	Not on Zayo Network	304.16	26087.20
CO	Not on Zayo Network	662.9	32287.00
CO	Not on Zayo Network	5348.85	172865.50
CO	Not on Zayo Network	176.36	20336.20
CO	Not on Zayo Network	655.41	32062.30
CO	Not on Zayo Network	1900.84	69425.20
CO	Not on Zayo Network	63.36	15251.20
CO	Not on Zayo Network	439.26	32166.70
CO	Not on Zayo Network	655.41	32062.30
CO	Not on Zayo Network	655.41	32062.30
CO	Not on Zayo Network	569.7	29491.00
CO	Not on Zayo Network	3644.71	121741.30
CO	Not on Zayo Network	1356.24	53087.20
CO	Not on Zayo Network	655.41	32062.30
CO	Not on Zayo Network	733.3	34399.00
CO	Not on Zayo Network	740.06	34601.80
CO	Not on Zayo Network	753.41	35002.30
TX	Not on Zayo Network	101184.07	2541601.75
CO	Not on Zayo Network	179.95	20497.75
CO	Not on Zayo Network	1863.28	68298.40
CO	Not on Zayo Network	227.09	22619.05
CO	Not on Zayo Network	1913.91	69817.30
CO	Not on Zayo Network	544.12	28723.60
GA	Not on Zayo Network	925.31	32207.44
CO	Not on Zayo Network	311.02	26395.90
CO	Not on Zayo Network	962.84	41285.20
CO	Not on Zayo Network	414.25	31041.25
CO	Not on Zayo Network	671.19	32535.70
CO	Not on Zayo Network	53.61	14812.45
CO	Not on Zayo Network	938.36	40550.80
CO	Not on Zayo Network	336.9	27560.50
CO	Not on Zayo Network	711.66	33749.80
CO	Not on Zayo Network	679.14	32774.20
CO	Not on Zayo Network	110.65	17379.25
CO	Not on Zayo Network	153.94	19327.30
CO	Not on Zayo Network	166.82	19906.90
CO	Not on Zayo Network	1126.95	46208.50
CO	Not on Zayo Network	3182.19	107865.70
CO	Not on Zayo Network	408.92	30801.40
CO	Not on Zayo Network	639.89	31596.70
CO	Not on Zayo Network	1059.33	44179.90
CO	Not on Zayo Network	3472.07	116562.10
CO	Not on Zayo Network	514.6	27838.00
CO	Not on Zayo Network	499.76	34889.20
CO	Not on Zayo Network	2935.85	100475.50
CO	Not on Zayo Network	3011.09	102732.70
CO	Not on Zayo Network	999.37	42381.10
CO	Not on Zayo Network	617.85	30935.50
CO	Not on Zayo Network	2677.28	92718.40
CO	Not on Zayo Network	1039.59	43587.70
CO	Not on Zayo Network	1844.96	67748.80
CO	Not on Zayo Network	6456.08	206082.40
CO	Not on Zayo Network	704.2	33526.00
CO	Not on Zayo Network	577.69	29730.70
CO	Not on Zayo Network	304.44	26099.80
CO	Not on Zayo Network	1865.4	68362.00
CO	Not on Zayo Network	704.47	33534.10
CO	Not on Zayo Network	1856.29	68088.70
CO	Not on Zayo Network	1311.1	51733.00
CO	Not on Zayo Network	1621.84	61055.20
CO	Not on Zayo Network	707.04	33611.20
CO	Not on Zayo Network	518.53	27955.90
CO	Not on Zayo Network	253.93	23826.85
CO	Not on Zayo Network	2090.03	75100.90
CO	Not on Zayo Network	701.93	33457.90
CO	Not on Zayo Network	57.22	14974.90
CO	Not on Zayo Network	265.1	24329.50
CO	Not on Zayo Network	841.43	37642.90
CO	Not on Zayo Network	1853.27	67998.10
CO	Not on Zayo Network	1558.64	59159.20
CO	Not on Zayo Network	693.43	33202.90
CO	Not on Zayo Network	648.34	31850.20
CO	Not on Zayo Network	764.94	35348.20
CO	Not on Zayo Network	3316.75	111902.50
CO	Not on Zayo Network	2358.42	83152.60
CO	Not on Zayo Network	2839.63	97588.90
CO	Not on Zayo Network	11.23	12905.35
CO	Not on Zayo Network	1483.37	56901.10
CO	Not on Zayo Network	1858.92	68167.60
CO	Not on Zayo Network	1989.29	72078.70
CO	Not on Zayo Network	31.12	13800.40
CO	Not on Zayo Network	1664.28	62328.40
CO	Not on Zayo Network	1347.73	52831.90
CO	Not on Zayo Network	11.59	12921.55
CO	Not on Zayo Network	1719.28	63978.40
TX	Not on Zayo Network	7619.76	202494.00
CO	Not on Zayo Network	1398.36	54350.80
CO	Not on Zayo Network	1967.3	71419.00
CO	Not on Zayo Network	11.63	12923.35
CO	Not on Zayo Network	1769.91	65497.30
CO	Not on Zayo Network	1453	55990.00
CO	Not on Zayo Network	3354.88	113046.40
CO	Not on Zayo Network	4337.83	142534.90
CO	Not on Zayo Network	3971.63	131548.90
CO	Not on Zayo Network	1824.55	67136.50
CO	Not on Zayo Network	1504.37	57531.10
CO	Not on Zayo Network	2942.02	100660.60
TX	Not on Zayo Network	2958.16	85954.00
CO	Not on Zayo Network	3969.12	131473.60
CO	Not on Zayo Network	1882.84	68885.20
CO	Not on Zayo Network	1613.28	60798.40
CO	Not on Zayo Network	1687.31	63019.30
CO	Not on Zayo Network	993.95	42218.50
CO	Not on Zayo Network	1113.55	45806.50
CO	Not on Zayo Network	1486.96	57008.80
CO	Not on Zayo Network	1093.98	45219.40
CO	Not on Zayo Network	1374.04	53621.20
GA	Not on Zayo Network	20518.66	502447.84
CO	Not on Zayo Network	3493.78	117213.40
CO	Not on Zayo Network	762.51	35275.30
CO	Not on Zayo Network	1499.81	57394.30
CO	Not on Zayo Network	1796.96	66308.80
CO	Not on Zayo Network	1417.9	54937.00
CO	Not on Zayo Network	259.06	24057.70
CO	Not on Zayo Network	1347.62	52828.60
CO	Not on Zayo Network	722.29	34068.70
CO	Not on Zayo Network	1574.75	59642.50
CO	Not on Zayo Network	328.15	27166.75
CO	Not on Zayo Network	1405.9	54577.00
CO	Not on Zayo Network	1518.33	57949.90
CO	Not on Zayo Network	1272.04	50561.20
CO	Not on Zayo Network	881.23	38836.90
CO	Not on Zayo Network	1456.54	56096.20
CO	Not on Zayo Network	1892.98	69189.40
CO	Not on Zayo Network	1282.97	50889.10
CO	Not on Zayo Network	313.58	26511.10
CO	Not on Zayo Network	348.41	28078.45
CO	Not on Zayo Network	703.23	33496.90
CO	Not on Zayo Network	1842.48	67674.40
CO	Not on Zayo Network	332.47	27361.15
CO	Not on Zayo Network	926.02	40180.60
CO	Not on Zayo Network	816.16	36884.80
CO	Not on Zayo Network	3613.72	120811.60
CO	Not on Zayo Network	2868.67	98460.10
CO	Not on Zayo Network	2358.91	83167.30
CO	Not on Zayo Network	23.72	13467.40
GA	Build in Progress	297.29	18918.70
CO	Not on Zayo Network	1484.49	56934.70
CO	Not on Zayo Network	1169.86	47495.80
CO	Not on Zayo Network	3589.08	120072.40
CO	Not on Zayo Network	2313.3	81799.00
CO	Not on Zayo Network	1500.72	57421.60
CO	Not on Zayo Network	1573.8	59614.00
CO	Not on Zayo Network	1392.33	54169.90
CO	Not on Zayo Network	2558.36	89150.80
CO	Not on Zayo Network	624.96	31148.80
CO	Not on Zayo Network	166.9	19910.50
CO	Not on Zayo Network	2443.92	85717.60
CO	Not on Zayo Network	50.32	14664.40
CO	Not on Zayo Network	204.84	21617.80
CO	Not on Zayo Network	1396.37	54291.10
CO	Not on Zayo Network	2397.85	84335.50
CO	Not on Zayo Network	45.72	14457.40
CO	Not on Zayo Network	604.54	30536.20
CO	Not on Zayo Network	1364.05	53321.50
CO	Not on Zayo Network	3211.17	108735.10
CO	Not on Zayo Network	25.72	13557.40
CO	Not on Zayo Network	2086.68	75000.40
CO	Not on Zayo Network	1501.02	57430.60
CO	Not on Zayo Network	1522.47	58074.10
CO	Not on Zayo Network	1369.03	53470.90
CO	Not on Zayo Network	1502.26	57467.80
CO	Not on Zayo Network	4321.97	142059.10
CO	Not on Zayo Network	1583.93	59917.90
CO	Not on Zayo Network	695.72	33271.60
CO	Not on Zayo Network	967.56	41426.80
CO	Not on Zayo Network	1485.14	56954.20
CO	Not on Zayo Network	4306.18	141585.40
TX	Not on Zayo Network	8773.52	231338.00
CO	Not on Zayo Network	1603.55	60506.50
CO	Not on Zayo Network	500.52	27415.60
CO	Not on Zayo Network	712.12	33763.60
CO	Not on Zayo Network	1505.27	57558.10
CO	Not on Zayo Network	4298.75	141362.50
CO	Not on Zayo Network	255.93	23916.85
CO	Not on Zayo Network	1549.28	58878.40
CO	Not on Zayo Network	1486.29	56988.70
CO	Not on Zayo Network	1734.67	64440.10
CO	Not on Zayo Network	1388.63	54058.90
CO	Not on Zayo Network	1010.8	42724.00
CO	Not on Zayo Network	1494	57220.00
CO	Not on Zayo Network	3321.08	112032.40
CO	Not on Zayo Network	1213.78	48813.40
CO	Not on Zayo Network	1127.24	46217.20
CO	Not on Zayo Network	1267.4	50422.00
CO	Not on Zayo Network	3416.16	114884.80
CO	Not on Zayo Network	3550.58	118917.40
CO	Not on Zayo Network	1464.6	56338.00
CO	Not on Zayo Network	1712.1	63763.00
CO	Not on Zayo Network	3425.28	115158.40
CO	Not on Zayo Network	1588.45	60053.50
CO	Not on Zayo Network	2292.02	81160.60
CO	Not on Zayo Network	55.83	14912.35
CO	Not on Zayo Network	158.05	19512.25
CO	Not on Zayo Network	1282.91	50887.30
CO	Not on Zayo Network	813.23	36796.90
CO	Not on Zayo Network	13113.8	405814.00
TX	Not on Zayo Network	52653.29	1328332.25
